month,state,city,sessions
2026-01,Connecticut,Middletown,1
2026-01,Connecticut,Mystic,1
2026-01,Connecticut,New Britain,1
2026-01,Connecticut,New London,1
2026-01,Connecticut,Newington,2
2026-01,Connecticut,Newtown,1
2026-01,Connecticut,North Haven,1
2026-01,Connecticut,Plainfield,2
2026-01,Connecticut,Sandy Hook,1
2026-01,Connecticut,Shelton,1
2026-01,Connecticut,Stamford,1
2026-01,Connecticut,Stratford,3
2026-01,Connecticut,Trumbull,2
2026-01,Connecticut,Vernon,1
2026-01,Connecticut,Wallingford,1
2026-01,Connecticut,Waterbury,6
2026-01,Connecticut,West Hartford,2
2026-01,Delaware,Bear,1
2026-01,Delaware,Bridgeville,1
2026-01,Delaware,Dover,1
2026-01,Delaware,Wilmington,4
2026-01,District of Columbia,Unknown,4
2026-01,District of Columbia,Washington,71
2026-01,Florida,Unknown,4
2026-01,Florida,Altamonte Springs,1
2026-01,Florida,Atlantic Beach,1
2026-01,Florida,Boca Raton,8
2026-01,Florida,Boynton Beach,3
2026-01,Florida,Bradenton,1
2026-01,Florida,Brandon,1
2026-01,Florida,Callahan,1
2026-01,Florida,Cape Coral,3
2026-01,Florida,Clermont,3
2026-01,Florida,Coral Gables,1
2026-01,Florida,Coral Springs,1
2026-01,Florida,Crestview,1
2026-01,Florida,Davenport,4
2026-01,Florida,DeLand,1
2026-01,Florida,Delray Beach,2
2026-01,Florida,Dunedin,1
2026-01,Florida,Estero,3
2026-01,Florida,Fort Lauderdale,31
2026-01,Florida,Fort Myers,1
2026-01,Florida,Fruitland Park,1
2026-01,Florida,Gainesville,4
2026-01,Florida,Hialeah,2
2026-01,Florida,Hollywood,7
2026-01,Florida,Homestead,3
2026-01,Florida,Inlet Beach,2
2026-01,Florida,Inverness,1
2026-01,Florida,Jacksonville,15
2026-01,Florida,Jensen Beach,1
2026-01,Florida,Jupiter,1
2026-01,Florida,Key Largo,1
2026-01,Florida,Lake Mary,2
2026-01,Florida,Lake Worth,2
2026-01,Florida,Lakeland,4
2026-01,Florida,Largo,3
2026-01,Florida,Leesburg,1
2026-01,Florida,Longwood,2
2026-01,Florida,Merritt Island,1
2026-01,Florida,Miami,80
2026-01,Florida,Miami Beach,9
2026-01,Florida,Naples,6
2026-01,Florida,New Port Richey,6
2026-01,Florida,North Miami,1
2026-01,Florida,North Port,2
2026-01,Florida,Orlando,30
2026-01,Florida,Oviedo,2
2026-01,Florida,Pace,1
2026-01,Florida,Palm Bay,2
2026-01,Florida,Palm Beach Gardens,1
2026-01,Florida,Palm Coast,1
2026-01,Florida,Parrish,1
2026-01,Florida,Pembroke Pines,3
2026-01,Florida,Plantation,1
2026-01,Florida,Pompano Beach,6
2026-01,Florida,Port Saint Lucie,2
2026-01,Florida,Safety Harbor,2
2026-01,Florida,Sanford,2
2026-01,Florida,Sarasota,3
2026-01,Florida,St. Petersburg,8
2026-01,Florida,Sunny Isles Beach,1
2026-01,Florida,Tampa,14
2026-01,Florida,Wesley Chapel,3
2026-01,Florida,West Palm Beach,5
2026-01,Florida,Winter Garden,2
2026-01,Florida,Winter Park,1
2026-01,Georgia,Unknown,1
2026-01,Georgia,Alpharetta,3
2026-01,Georgia,Athens,3
2026-01,Georgia,Atlanta,89
2026-01,Georgia,Augusta,2
2026-01,Georgia,Blairsville,2
2026-01,Georgia,Brunswick,2
2026-01,Georgia,Buford,2
2026-01,Georgia,Canton,1
2026-01,Georgia,Chamblee,1
2026-01,Georgia,Columbus,9
2026-01,Georgia,Cumming,3
2026-01,Georgia,Dacula,2
2026-01,Georgia,Dawsonville,1
2026-01,Georgia,Decatur,6
2026-01,Georgia,Douglasville,1
2026-01,Georgia,Duluth,2
2026-01,Georgia,Ellenwood,1
2026-01,Georgia,Ellijay,3
2026-01,Georgia,Fairburn,1
2026-01,Georgia,Gainesville,1
2026-01,Georgia,Guyton,1
2026-01,Georgia,Hinesville,3
2026-01,Georgia,Hoschton,1
2026-01,Georgia,Kathleen,1
2026-01,Georgia,Kennesaw,2
2026-01,Georgia,Lawrenceville,5
2026-01,Georgia,Lilburn,2
2026-01,Georgia,Lithonia,5
2026-01,Georgia,Macon,3
2026-01,Georgia,Marietta,13
2026-01,Georgia,Maysville,1
2026-01,Georgia,Newnan,6
2026-01,Georgia,Norcross,1
2026-01,Georgia,Peachtree Corners,2
2026-01,Georgia,Richmond Hill,1
2026-01,Georgia,Rincon,1
2026-01,Georgia,Ringgold,2
2026-01,Georgia,Roswell,1
2026-01,Georgia,Savannah,9
2026-01,Georgia,Snellville,1
2026-01,Georgia,Stockbridge,3
2026-01,Georgia,Stone Mountain,3
2026-01,Georgia,Warner Robins,2
2026-01,Georgia,Woodstock,1
2026-01,Hawaii,'Ewa Beach,3
2026-01,Hawaii,Honolulu,11
2026-01,Hawaii,Kailua,1
2026-01,Hawaii,Kaneohe,1
2026-01,Hawaii,Mililani Town,1
2026-01,Idaho,Unknown,2
2026-01,Idaho,Boise,4
2026-01,Idaho,Emmett,1
2026-01,Idaho,Grangeville,1
2026-01,Idaho,Hailey,3
2026-01,Idaho,Meridian,5
2026-01,Idaho,Moscow,2
2026-01,Idaho,Ucon,1
2026-01,Illinois,Unknown,6
2026-01,Illinois,Aurora,2
2026-01,Illinois,Bartlett,1
2026-01,Illinois,Belleville,4
2026-01,Illinois,Bloomington,2
2026-01,Illinois,Brookfield,1
2026-01,Illinois,Buffalo Grove,1
2026-01,Illinois,Calumet City,1
2026-01,Illinois,Chicago,183
2026-01,Illinois,Cicero,4
2026-01,Illinois,Danville,2
2026-01,Illinois,Davis,1
2026-01,Illinois,DeKalb,8
2026-01,Illinois,Elgin,1
2026-01,Illinois,Elk Grove Village,5
2026-01,Illinois,Elmhurst,4
2026-01,Illinois,Glenview,2
2026-01,Illinois,Hinsdale,1
2026-01,Illinois,Jacksonville,2
2026-01,Illinois,Joliet,2
2026-01,Illinois,Lake Forest,1
2026-01,Illinois,Lombard,1
2026-01,Illinois,Metamora,1
2026-01,Illinois,Morton Grove,3
2026-01,Illinois,Mount Sterling,1
2026-01,Illinois,Naperville,8
2026-01,Illinois,Normal,1
2026-01,Illinois,Oak Lawn,2
2026-01,Illinois,Oak Park,5
2026-01,Illinois,Orland Park,1
2026-01,Illinois,Palatine,2
2026-01,Illinois,Peoria,4
2026-01,Illinois,Plainfield,1
2026-01,Illinois,Quincy,1
2026-01,Illinois,Rockford,2
2026-01,Illinois,Schaumburg,3
2026-01,Illinois,Schiller Park,1
2026-01,Illinois,Swansea,1
2026-01,Illinois,Taylorville,1
2026-01,Illinois,Vernon Hills,1
2026-01,Illinois,Wheaton,3
2026-01,Illinois,Wilmette,1
2026-01,Indiana,Avon,2
2026-01,Indiana,Bloomington,1
2026-01,Indiana,Carmel,1
2026-01,Indiana,Fishers,1
2026-01,Indiana,Fort Wayne,2
2026-01,Indiana,Gas City,2
2026-01,Indiana,Greensburg,1
2026-01,Indiana,Hammond,1
2026-01,Indiana,Huntingburg,1
2026-01,Indiana,Indianapolis,36
2026-01,Indiana,Jeffersonville,1
2026-01,Indiana,Michigan City,3
2026-01,Indiana,Plainfield,1
2026-01,Indiana,Valparaiso,1
2026-01,Indiana,West Lafayette,6
2026-01,Iowa,Unknown,1
2026-01,Iowa,Ames,1
2026-01,Iowa,Ankeny,3
2026-01,Iowa,Carroll,2
2026-01,Iowa,Coralville,2
2026-01,Iowa,Des Moines,5
2026-01,Iowa,Indianola,2
2026-01,Iowa,Iowa City,2
2026-01,Iowa,Tripoli,1
2026-01,Iowa,West Des Moines,1
2026-01,Kansas,Unknown,1
2026-01,Kansas,Andale,1
2026-01,Kansas,Andover,1
2026-01,Kansas,Kansas City,2
2026-01,Kansas,Leavenworth,1
2026-01,Kansas,Mulvane,2
2026-01,Kansas,Overland Park,5
2026-01,Kansas,Shawnee,1
2026-01,Kansas,Topeka,1
2026-01,Kansas,Wichita,6
2026-01,Kentucky,Unknown,2
2026-01,Kentucky,Barbourville,3
2026-01,Kentucky,Bowling Green,3
2026-01,Kentucky,Campbellsville,1
2026-01,Kentucky,Edgewood,1
2026-01,Kentucky,Florence,1
2026-01,Kentucky,Grayson,4
2026-01,Kentucky,Lexington,1
2026-01,Kentucky,Louisville,18
2026-01,Kentucky,Nicholasville,1
2026-01,Kentucky,Owensboro,2
2026-01,Kentucky,Paducah,1
2026-01,Kentucky,Union,1
2026-01,Louisiana,Unknown,2
2026-01,Louisiana,Baton Rouge,2
2026-01,Louisiana,Brusly,2
2026-01,Louisiana,Chalmette,2
2026-01,Louisiana,Houma,2
2026-01,Louisiana,Jena,2
2026-01,Louisiana,Lafayette,2
2026-01,Louisiana,Lake Charles,2
2026-01,Louisiana,Larose,1
2026-01,Louisiana,Marrero,1
2026-01,Louisiana,Metairie,2
2026-01,Louisiana,New Orleans,3
2026-01,Louisiana,Pineville,1
2026-01,Louisiana,Prairieville,1
2026-01,Louisiana,Shreveport,1
2026-01,Louisiana,Sulphur,1
2026-01,Maine,Arundel,1
2026-01,Maine,Bangor,1
2026-01,Maine,Brunswick,2
2026-01,Maine,Caribou,4
2026-01,Maine,Deer Isle,2
2026-01,Maine,Hallowell,1
2026-01,Maine,Lebanon,1
2026-01,Maine,Lewiston,1
2026-01,Maine,North Anson,3
2026-01,Maine,Portland,2
2026-01,Maine,Scarborough,1
2026-01,Maine,York Village,1
2026-01,Maryland,Annapolis,1
2026-01,Maryland,Baldwin,4
2026-01,Maryland,Baltimore,20
2026-01,Maryland,Berlin,1
2026-01,Maryland,Bethesda,3
2026-01,Maryland,Bowie,2
2026-01,Maryland,Chevy Chase,1
2026-01,Maryland,Clinton,1
2026-01,Maryland,Columbia,4
2026-01,Maryland,Frederick,1
2026-01,Maryland,Gaithersburg,3
2026-01,Maryland,Greenbelt,2
2026-01,Maryland,Hyattsville,2
2026-01,Maryland,La Plata,1
2026-01,Maryland,Lanham,1
2026-01,Maryland,Laurel,2
2026-01,Maryland,Linthicum Heights,1
2026-01,Maryland,Middle River,1
2026-01,Maryland,Potomac,2
2026-01,Maryland,Reisterstown,1
2026-01,Maryland,Rockville,11
2026-01,Maryland,Silver Spring,8
2026-01,Maryland,Temple Hills,1
2026-01,Maryland,Timonium,3
2026-01,Maryland,Upper Marlboro,3
2026-01,Maryland,Woodbine,1
2026-01,Massachusetts,Unknown,4
2026-01,Massachusetts,Acton,1
2026-01,Massachusetts,Agawam,1
2026-01,Massachusetts,Allston,4
2026-01,Massachusetts,Boston,87
2026-01,Massachusetts,Brighton,2
2026-01,Massachusetts,Brockton,4
2026-01,Massachusetts,Brookline,2
2026-01,Massachusetts,Buzzards Bay,2
2026-01,Massachusetts,Cambridge,8
2026-01,Massachusetts,Charlestown,2
2026-01,Massachusetts,Chelmsford,2
2026-01,Massachusetts,Chelsea,2
2026-01,Massachusetts,Chicopee,3
2026-01,Massachusetts,Dedham,1
2026-01,Massachusetts,Everett,1
2026-01,Massachusetts,Fall River,1
2026-01,Massachusetts,Florence,4
2026-01,Massachusetts,Framingham,3
2026-01,Massachusetts,Hinsdale,1
2026-01,Massachusetts,Holyoke,1
2026-01,Massachusetts,Ipswich,2
2026-01,Massachusetts,Jamaica Plain,5
2026-01,Massachusetts,Lawrence,1
2026-01,Massachusetts,Lee,3
2026-01,Massachusetts,Littleton,1
2026-01,Massachusetts,Lowell,1
2026-01,Massachusetts,Ludlow,4
2026-01,Massachusetts,Malden,2
2026-01,Massachusetts,Medford,4
2026-01,Massachusetts,Methuen,1
2026-01,Massachusetts,Milton,3
2026-01,Massachusetts,Natick,1
2026-01,Massachusetts,Newburyport,2
2026-01,Massachusetts,Newton,5
2026-01,Massachusetts,Newton Highlands,2
2026-01,Massachusetts,North Grafton,1
2026-01,Massachusetts,Norwell,1
2026-01,Massachusetts,Peabody,1
2026-01,Massachusetts,Pittsfield,1
2026-01,Massachusetts,Quincy,4
2026-01,Massachusetts,Randolph,1
2026-01,Massachusetts,Revere,1
2026-01,Massachusetts,Richmond,2
2026-01,Massachusetts,Somerville,1
2026-01,Massachusetts,Waban,1
2026-01,Massachusetts,Waltham,4
2026-01,Massachusetts,Watertown,6
2026-01,Massachusetts,Woburn,2
2026-01,Massachusetts,Worcester,6
2026-01,Michigan,Battle Creek,2
2026-01,Michigan,Benton Harbor,1
2026-01,Michigan,Berkley,1
2026-01,Michigan,Beverly Hills,1
2026-01,Michigan,Canton,2
2026-01,Michigan,Caro,2
2026-01,Michigan,Dearborn Heights,1
2026-01,Michigan,Detroit,27
2026-01,Michigan,Ferndale,1
2026-01,Michigan,Galesburg,1
2026-01,Michigan,Grand Blanc,1
2026-01,Michigan,Grand Rapids,11
2026-01,Michigan,Grosse Pointe,1
2026-01,Michigan,Holland,1
2026-01,Michigan,Kalamazoo,3
2026-01,Michigan,Lake Orion,1
2026-01,Michigan,Lansing,1
2026-01,Michigan,Livonia,4
2026-01,Michigan,Madison Heights,2
2026-01,Michigan,Mason,3
2026-01,Michigan,Muskegon,1
2026-01,Michigan,Northville,1
2026-01,Michigan,Oscoda,1
2026-01,Michigan,Plymouth,2
2026-01,Michigan,Port Huron,1
2026-01,Michigan,Portage,2
2026-01,Michigan,Rochester,6
2026-01,Michigan,Rochester Hills,2
2026-01,Michigan,Rockford,1
2026-01,Michigan,Royal Oak,3
2026-01,Michigan,Saint Clair,2
2026-01,Michigan,Saint Joseph,2
2026-01,Michigan,South Lyon,1
2026-01,Michigan,Southfield,7
2026-01,Michigan,Three Rivers,2
2026-01,Michigan,Troy,1
2026-01,Michigan,Utica,1
2026-01,Michigan,Walled Lake,2
2026-01,Michigan,Warren,4
2026-01,Michigan,Washington,1
2026-01,Michigan,West Bloomfield,1
2026-01,Michigan,Ypsilanti,6
2026-01,Minnesota,Unknown,1
2026-01,Minnesota,Burnsville,1
2026-01,Minnesota,Circle Pines,1
2026-01,Minnesota,Eagan,3
2026-01,Minnesota,Eden Prairie,1
2026-01,Minnesota,Hastings,1
2026-01,Minnesota,Maple Grove,5
2026-01,Minnesota,Minneapolis,33
2026-01,Minnesota,Plymouth,5
2026-01,Minnesota,Rochester,3
2026-01,Minnesota,Rosemount,1
2026-01,Minnesota,Saint Paul,6
2026-01,Mississippi,Clinton,1
2026-01,Mississippi,Corinth,1
2026-01,Mississippi,Crowder,2
2026-01,Mississippi,Olive Branch,1
2026-01,Mississippi,Oxford,2
2026-01,Mississippi,Ridgeland,2
2026-01,Mississippi,Starkville,2
2026-01,Missouri,Unknown,2
2026-01,Missouri,Jefferson City,1
2026-01,Missouri,Kansas City,25
2026-01,Missouri,Olivette,2
2026-01,Missouri,Ozark,1
2026-01,Missouri,Springfield,4
2026-01,Missouri,St Louis,27
2026-01,Missouri,Town and Country,2
2026-01,Missouri,Warsaw,1
2026-01,Montana,Billings,2
2026-01,Montana,Bozeman,1
2026-01,Montana,Great Falls,1
2026-01,Montana,Helena,3
2026-01,Nebraska,Lincoln,6
2026-01,Nebraska,Omaha,12
2026-01,Nebraska,Springfield,33
2026-01,Nevada,Henderson,8
2026-01,Nevada,Las Vegas,43
2026-01,Nevada,North Las Vegas,2
2026-01,Nevada,Reno,5
2026-01,Nevada,Winnemucca,1
2026-01,New Hampshire,Bedford,2
2026-01,New Hampshire,Concord,1
2026-01,New Hampshire,Dover,1
2026-01,New Hampshire,Greenfield,1
2026-01,New Hampshire,Manchester,2
2026-01,New Hampshire,Nashua,5
2026-01,New Hampshire,Plymouth,1
2026-01,New Hampshire,Portsmouth,4
2026-01,New Jersey,Bayonne,2
2026-01,New Jersey,Bloomfield,1
2026-01,New Jersey,Boonton,1
2026-01,New Jersey,Bridgewater,1
2026-01,New Jersey,Caldwell,1
2026-01,New Jersey,Camden,3
2026-01,New Jersey,Carteret,4
2026-01,New Jersey,Cherry Hill,1
2026-01,New Jersey,Cliffside Park,5
2026-01,New Jersey,Clifton,8
2026-01,New Jersey,Closter,2
2026-01,New Jersey,Cranford,1
2026-01,New Jersey,Edison,4
2026-01,New Jersey,Elizabeth,5
2026-01,New Jersey,Fair Lawn,1
2026-01,New Jersey,Fairfield,2
2026-01,New Jersey,Glendora,2
2026-01,New Jersey,Hackensack,3
2026-01,New Jersey,Harrison,2
2026-01,New Jersey,Hillsborough,1
2026-01,New Jersey,Hoffman,3
2026-01,New Jersey,Irvington,8
2026-01,New Jersey,Jackson,1
2026-01,New Jersey,Jersey City,22
2026-01,New Jersey,Kearny,3
2026-01,New Jersey,Lawrenceville,1
2026-01,New Jersey,Long Branch,1
2026-01,New Jersey,Manahawkin,2
2026-01,New Jersey,Manalapan,1
2026-01,New Jersey,Maplewood,1
2026-01,New Jersey,Marlton,3
2026-01,New Jersey,Mays Landing,2
2026-01,New Jersey,Medford,2
2026-01,New Jersey,Montclair,6
2026-01,New Jersey,Morristown,1
2026-01,New Jersey,Mount Holly,1
2026-01,New Jersey,Mount Laurel,1
2026-01,New Jersey,Newark,20
2026-01,New Jersey,Nutley,2
2026-01,New Jersey,Palisades Park,2
2026-01,New Jersey,Paterson,6
2026-01,New Jersey,Pennsauken,1
2026-01,New Jersey,Piscataway,3
2026-01,New Jersey,Pitman,2
2026-01,New Jersey,Princeton,1
2026-01,New Jersey,Rahway,2
2026-01,New Jersey,Ridgewood,1
2026-01,New Jersey,Sayreville,1
2026-01,New Jersey,Somerset,1
2026-01,New Jersey,Sparta,1
2026-01,New Jersey,Swedesboro,2
2026-01,New Jersey,Trenton,4
2026-01,New Jersey,Union City,3
2026-01,New Jersey,Upper Saddle River,2
2026-01,New Jersey,Wayne,1
2026-01,New Jersey,West New York,3
2026-01,New Jersey,West Orange,4
2026-01,New Jersey,Willingboro,2
2026-01,New Jersey,Wyckoff,1
2026-01,New Mexico,Albuquerque,8
2026-01,New Mexico,Carlsbad,1
2026-01,New Mexico,Clovis,1
2026-01,New Mexico,Las Cruces,1
2026-01,New Mexico,Rio Rancho,2
2026-01,New Mexico,Roswell,1
2026-01,New York,Unknown,1
2026-01,New York,Albany,4
2026-01,New York,Armonk,5
2026-01,New York,Babylon,4
2026-01,New York,Baldwin,2
2026-01,New York,Bay Shore,1
2026-01,New York,Beacon,1
2026-01,New York,Brooklyn,263
2026-01,New York,Buffalo,26
2026-01,New York,Canandaigua,1
2026-01,New York,Clay,2
2026-01,New York,Congers,1
2026-01,New York,Corning,1
2026-01,New York,Cortlandt Manor,1
2026-01,New York,Delmar,2
2026-01,New York,Floral Park,2
2026-01,New York,Freeport,2
2026-01,New York,Germantown,1
2026-01,New York,Glen Cove,2
2026-01,New York,Great Neck,3
2026-01,New York,Hamilton,1
2026-01,New York,Henrietta,1
2026-01,New York,High Falls,2
2026-01,New York,Hopewell Junction,1
2026-01,New York,Islip,1
2026-01,New York,Ithaca,1
2026-01,New York,Lackawanna,2
2026-01,New York,Lancaster,1
2026-01,New York,Liberty,2
2026-01,New York,Lindenhurst,5
2026-01,New York,Lynbrook,7
2026-01,New York,Massapequa,1
2026-01,New York,Medford,2
2026-01,New York,Middletown,9
2026-01,New York,Millbrook,1
2026-01,New York,Monroe,1
2026-01,New York,Mount Vernon,1
2026-01,New York,New Rochelle,2
2026-01,New York,New York,501
2026-01,New York,Newark,28
2026-01,New York,Oceanside,1
2026-01,New York,Oneonta,3
2026-01,New York,Orangeburg,1
2026-01,New York,Ossining,3
2026-01,New York,Port Jefferson Station,2
2026-01,New York,Port Washington,1
2026-01,New York,Potsdam,1
2026-01,New York,Poughkeepsie,1
2026-01,New York,Queens,87
2026-01,New York,Ravena,2
2026-01,New York,Riverhead,1
2026-01,New York,Rochester,2
2026-01,New York,Saratoga Springs,2
2026-01,New York,Sayville,1
2026-01,New York,Scarsdale,3
2026-01,New York,Schenectady,1
2026-01,New York,Shirley,2
2026-01,New York,Smithtown,2
2026-01,New York,Somers,3
2026-01,New York,Sound Beach,1
2026-01,New York,Spring Valley,1
2026-01,New York,Stamford,2
2026-01,New York,Stanfordville,1
2026-01,New York,Staten Island,6
2026-01,New York,Syracuse,2
2026-01,New York,The Bronx,29
2026-01,New York,Troy,1
2026-01,New York,Tuxedo Park,3
2026-01,New York,Ulster Park,4
2026-01,New York,Walden,1
2026-01,New York,Wappingers Falls,1
2026-01,New York,West Babylon,2
2026-01,New York,White Plains,4
2026-01,North Carolina,Unknown,3
2026-01,North Carolina,Advance,3
2026-01,North Carolina,Apex,3
2026-01,North Carolina,Asheville,11
2026-01,North Carolina,Belmont,1
2026-01,North Carolina,Benson,1
2026-01,North Carolina,Boone,2
2026-01,North Carolina,Buies Creek,3
2026-01,North Carolina,Burlington,1
2026-01,North Carolina,Chapel Hill,3
2026-01,North Carolina,Charlotte,37
2026-01,North Carolina,Concord,1
2026-01,North Carolina,Durham,10
2026-01,North Carolina,Fayetteville,1
2026-01,North Carolina,Garner,4
2026-01,North Carolina,Greensboro,7
2026-01,North Carolina,Greenville,1
2026-01,North Carolina,Harrisburg,1
2026-01,North Carolina,Leland,1
2026-01,North Carolina,Lenoir,1
2026-01,North Carolina,Morganton,2
2026-01,North Carolina,Morrisville,1
2026-01,North Carolina,Pinehurst,3
2026-01,North Carolina,Raleigh,9
2026-01,North Carolina,Rocky Mount,1
2026-01,North Carolina,Roxboro,1
2026-01,North Carolina,Southern Pines,3
2026-01,North Carolina,Spring Lake,2
2026-01,North Carolina,Stanley,1
2026-01,North Carolina,Sunset Beach,1
2026-01,North Carolina,Sylva,1
2026-01,North Carolina,Tarboro,1
2026-01,North Carolina,Waxhaw,1
2026-01,North Carolina,Wilmington,2
2026-01,North Carolina,Winston-Salem,7
2026-01,North Dakota,Bismarck,2
2026-01,Ohio,Beachwood,3
2026-01,Ohio,Chillicothe,2
2026-01,Ohio,Cincinnati,19
2026-01,Ohio,Cleveland,6
2026-01,Ohio,Cleveland Heights,4
2026-01,Ohio,Columbus,60
2026-01,Ohio,Concord,1
2026-01,Ohio,Cuyahoga Falls,1
2026-01,Ohio,Dayton,1
2026-01,Ohio,Delaware,1
2026-01,Ohio,Fairfield,5
2026-01,Ohio,Lakewood,2
2026-01,Ohio,Macedonia,1
2026-01,Ohio,Marysville,2
2026-01,Ohio,Newark,2
2026-01,Ohio,North Olmsted,9
2026-01,Ohio,North Royalton,1
2026-01,Ohio,Port Clinton,1
2026-01,Ohio,Powell,3
2026-01,Ohio,Strongsville,2
2026-01,Ohio,Toledo,4
2026-01,Ohio,Youngstown,3
2026-01,Oklahoma,Broken Arrow,2
2026-01,Oklahoma,Edmond,1
2026-01,Oklahoma,Fort Gibson,1
2026-01,Oklahoma,Moore,2
2026-01,Oklahoma,Oklahoma City,15
2026-01,Oklahoma,Tulsa,15
2026-01,Oregon,Unknown,9
2026-01,Oregon,Ashland,1
2026-01,Oregon,Beaverton,8
2026-01,Oregon,Bend,4
2026-01,Oregon,Central Point,1
2026-01,Oregon,Eugene,3
2026-01,Oregon,Forest Grove,1
2026-01,Oregon,Gresham,2
2026-01,Oregon,Hillsboro,5
2026-01,Oregon,Medford,1
2026-01,Oregon,Portland,73
2026-01,Oregon,Salem,7
2026-01,Oregon,Silverton,1
2026-01,Oregon,Tigard,1
2026-01,Oregon,Troutdale,2
2026-01,Pennsylvania,Unknown,3
2026-01,Pennsylvania,Allentown,1
2026-01,Pennsylvania,Ambler,1
2026-01,Pennsylvania,Aston Mills,5
2026-01,Pennsylvania,Bethlehem,3
2026-01,Pennsylvania,Blairsville,1
2026-01,Pennsylvania,Coatesville,1
2026-01,Pennsylvania,Elizabethtown,1
2026-01,Pennsylvania,Emmaus,2
2026-01,Pennsylvania,Harrisburg,1
2026-01,Pennsylvania,Havertown,1
2026-01,Pennsylvania,Hummelstown,1
2026-01,Pennsylvania,King of Prussia,2
2026-01,Pennsylvania,Kutztown,1
2026-01,Pennsylvania,Lancaster,4
2026-01,Pennsylvania,Lansdale,1
2026-01,Pennsylvania,Lansdowne,1
2026-01,Pennsylvania,Lititz,2
2026-01,Pennsylvania,Mechanicsburg,3
2026-01,Pennsylvania,New Tripoli,1
2026-01,Pennsylvania,Norristown,7
2026-01,Pennsylvania,North Wales,4
2026-01,Pennsylvania,Oxford,2
2026-01,Pennsylvania,Perkasie,1
2026-01,Pennsylvania,Philadelphia,50
2026-01,Pennsylvania,Phoenixville,1
2026-01,Pennsylvania,Pittsburgh,19
2026-01,Pennsylvania,Robinson,1
2026-01,Pennsylvania,Southampton,2
2026-01,Pennsylvania,State College,4
2026-01,Pennsylvania,Warrington,1
2026-01,Pennsylvania,West Chester,1
2026-01,Pennsylvania,West Grove,1
2026-01,Pennsylvania,Wilkes-Barre,4
2026-01,Pennsylvania,York,2
2026-01,Rhode Island,East Greenwich,5
2026-01,Rhode Island,Greenville,3
2026-01,Rhode Island,Pawtucket,3
2026-01,Rhode Island,Portsmouth,1
2026-01,Rhode Island,Providence,16
2026-01,Rhode Island,Warwick,3
2026-01,South Carolina,Anderson,2
2026-01,South Carolina,Charleston,13
2026-01,South Carolina,Conway,1
2026-01,South Carolina,Gaffney,2
2026-01,South Carolina,Greenville,4
2026-01,South Carolina,Greer,1
2026-01,South Carolina,Inman,1
2026-01,South Carolina,Johns Island,3
2026-01,South Carolina,Leesville,1
2026-01,South Carolina,Lexington,2
2026-01,South Carolina,North Myrtle Beach,1
2026-01,South Carolina,Orangeburg,1
2026-01,South Carolina,Rock Hill,1
2026-01,South Carolina,Spartanburg,1
2026-01,South Carolina,Summerville,2
2026-01,South Carolina,West Columbia,1
2026-01,South Dakota,Eagle Butte,1
2026-01,South Dakota,Pierre,1
2026-01,South Dakota,Rapid City,2
2026-01,South Dakota,Sioux Falls,2
2026-01,Tennessee,Unknown,5
2026-01,Tennessee,Alcoa,1
2026-01,Tennessee,Antioch,3
2026-01,Tennessee,Brentwood,3
2026-01,Tennessee,Brownsville,1
2026-01,Tennessee,Chattanooga,11
2026-01,Tennessee,Clarksville,2
2026-01,Tennessee,Collierville,1
2026-01,Tennessee,Covington,1
2026-01,Tennessee,Dickson,2
2026-01,Tennessee,Franklin,2
2026-01,Tennessee,Gallatin,29
2026-01,Tennessee,Goodlettsville,1
2026-01,Tennessee,Hendersonville,1
2026-01,Tennessee,Jackson,1
2026-01,Tennessee,Jasper,2
2026-01,Tennessee,Knoxville,3
2026-01,Tennessee,Lebanon,1
2026-01,Tennessee,Maryville,1
2026-01,Tennessee,Memphis,15
2026-01,Tennessee,Mountain City,1
2026-01,Tennessee,Nashville,34
2026-01,Tennessee,Oak Ridge,1
2026-01,Tennessee,Paris,2
2026-01,Tennessee,Powell,1
2026-01,Tennessee,Soddy-Daisy,1
2026-01,Texas,Unknown,1
2026-01,Texas,Abilene,3
2026-01,Texas,Aledo,1
2026-01,Texas,Allen,2
2026-01,Texas,Amarillo,3
2026-01,Texas,Arlington,1
2026-01,Texas,Austin,63
2026-01,Texas,Balch Springs,1
2026-01,Texas,Baytown,5
2026-01,Texas,Bedford,1
2026-01,Texas,Bellaire,1
2026-01,Texas,Burleson,2
2026-01,Texas,Carrollton,1
2026-01,Texas,Cibolo,3
2026-01,Texas,Cleburne,2
2026-01,Texas,College Station,3
2026-01,Texas,Coppell,3
2026-01,Texas,Corpus Christi,3
2026-01,Texas,Cypress,1
2026-01,Texas,Dallas,127
2026-01,Texas,DeSoto,1
2026-01,Texas,Denton,5
2026-01,Texas,Edinburg,6
2026-01,Texas,El Paso,9
2026-01,Texas,Euless,1
2026-01,Texas,Flower Mound,2
2026-01,Texas,Forney,1
2026-01,Texas,Fort Worth,66
2026-01,Texas,Frisco,5
2026-01,Texas,Garland,4
2026-01,Texas,Georgetown,3
2026-01,Texas,Grand Prairie,2
2026-01,Texas,Horizon City,1
2026-01,Texas,Horseshoe Bay,1
2026-01,Texas,Houston,78
2026-01,Texas,Huntsville,2
2026-01,Texas,Hurst,1
2026-01,Texas,Irving,5
2026-01,Texas,Justin,1
